x,y,z
8.811786651611328125e+00,-1.000476360321044922e+01,-4.971027374267578125e+00
8.811657905578613281e+00,-1.011128807067871094e+01,-4.952859401702880859e+00
8.811472892761230469e+00,-1.026394271850585938e+01,-4.990404605865478516e+00
8.811327934265136719e+00,-1.038406085968017578e+01,-4.983378410339355469e+00
8.811152458190917969e+00,-1.052885246276855469e+01,-5.002997875213623047e+00
8.811032295227050781e+00,-1.062834548950195312e+01,-4.965941905975341797e+00
8.810860633850097656e+00,-1.077055740356445312e+01,-4.975867748260498047e+00
8.810598373413085938e+00,-1.098701858520507812e+01,-4.911392211914062500e+00
8.810381889343261719e+00,-1.116620445251464844e+01,-4.951039791107177734e+00
8.810218811035156250e+00,-1.130062103271484375e+01,-4.939404010772705078e+00
8.810048103332519531e+00,-1.144167137145996094e+01,-4.931410312652587891e+00
8.315999984741210938e+00,2.156599283218383789e+00,-6.346107482910156250e+00
8.315424919128417969e+00,1.837703585624694824e+00,-6.207236766815185547e+00
8.314867019653320312e+00,1.527702212333679199e+00,-6.066154479980468750e+00
8.314424514770507812e+00,1.281695127487182617e+00,-5.982516288757324219e+00
8.313965797424316406e+00,1.027239561080932617e+00,-5.881121635437011719e+00
8.313601493835449219e+00,8.251309990882873535e-01,-5.829795837402343750e+00
8.313085556030273438e+00,5.386428833007812500e-01,-5.674006462097167969e+00
8.312695503234863281e+00,3.217777311801910400e-01,-5.589346885681152344e+00
8.312297821044921875e+00,1.009781584143638611e-01,-5.491910934448242188e+00
8.311944961547851562e+00,-9.488762915134429932e-02,-5.417151451110839844e+00
8.311579704284667969e+00,-2.979865670204162598e-01,-5.325832366943359375e+00
8.311169624328613281e+00,-5.255739092826843262e-01,-5.194203376770019531e+00
8.310871124267578125e+00,-6.913956403732299805e-01,-5.135974407196044922e+00
8.310578346252441406e+00,-8.539878129959106445e-01,-5.076074123382568359e+00
8.310359001159667969e+00,-9.755667448043823242e-01,-5.068391799926757812e+00
8.310121536254882812e+00,-1.107784867286682129e+00,-5.041815757751464844e+00
8.309920310974121094e+00,-1.219194412231445312e+00,-5.042177677154541016e+00
8.309723854064941406e+00,-1.328604936599731445e+00,-5.042828559875488281e+00
8.309522628784179688e+00,-1.440388798713684082e+00,-5.036983013153076172e+00
8.309350967407226562e+00,-1.535804510116577148e+00,-5.054756164550781250e+00
8.309131622314453125e+00,-1.657449483871459961e+00,-5.026898860931396484e+00
8.308921813964843750e+00,-1.774028539657592773e+00,-5.003520965576171875e+00
8.308779716491699219e+00,-1.852612137794494629e+00,-5.043583869934082031e+00
8.308601379394531250e+00,-1.951618194580078125e+00,-5.046155452728271484e+00
8.308442115783691406e+00,-2.040043830871582031e+00,-5.066245555877685547e+00
8.308258056640625000e+00,-2.142713069915771484e+00,-5.057437419891357422e+00
8.308130264282226562e+00,-2.213510513305664062e+00,-5.109309673309326172e+00
8.307949066162109375e+00,-2.314216613769531250e+00,-5.100329875946044922e+00
8.307775497436523438e+00,-2.410500288009643555e+00,-5.097740173339843750e+00
8.307634353637695312e+00,-2.488834142684936523e+00,-5.132044315338134766e+00
8.307465553283691406e+00,-2.582511901855468750e+00,-5.131387233734130859e+00
8.370949745178222656e+00,-2.679193019866943359e+00,-5.191830158233642578e+00
8.373013496398925781e+00,-2.770181655883789062e+00,-5.191011905670166016e+00
8.374794006347656250e+00,-2.848681926727294922e+00,-5.158672809600830078e+00
8.377038955688476562e+00,-2.947688341140747070e+00,-5.172912120819091797e+00
8.306704521179199219e+00,-3.005167007446289062e+00,-5.212785720825195312e+00
8.381024360656738281e+00,-3.123373031616210938e+00,-5.144541740417480469e+00
8.306382179260253906e+00,-3.183999300003051758e+00,-5.208567619323730469e+00
8.306221008300781250e+00,-3.273609161376953125e+00,-5.202140808105468750e+00
8.385089874267578125e+00,-3.302653789520263672e+00,-5.117941379547119141e+00
8.305908203125000000e+00,-3.447485446929931641e+00,-5.198461532592773438e+00
8.305637359619140625e+00,-3.597927570343017578e+00,-5.270775794982910156e+00
8.305490493774414062e+00,-3.679509401321411133e+00,-5.284572124481201172e+00
8.305346488952636719e+00,-3.759433031082153320e+00,-5.304373264312744141e+00
8.305175781250000000e+00,-3.854202270507812500e+00,-5.260447502136230469e+00
8.305030822753906250e+00,-3.934736728668212891e+00,-5.273850917816162109e+00
8.304890632629394531e+00,-4.012241363525390625e+00,-5.301383018493652344e+00
8.304733276367187500e+00,-4.099714279174804688e+00,-5.279016017913818359e+00
8.304588317871093750e+00,-4.180501937866210938e+00,-5.288170337677001953e+00
8.304428100585937500e+00,-4.269453048706054688e+00,-5.248084545135498047e+00
8.304286956787109375e+00,-4.347934246063232422e+00,-5.266456604003906250e+00
8.304143905639648438e+00,-4.427173614501953125e+00,-5.280589580535888672e+00
8.303854942321777344e+00,-4.587610721588134766e+00,-5.294224262237548828e+00
8.303709983825683594e+00,-4.668283939361572266e+00,-5.295683383941650391e+00
8.303562164306640625e+00,-4.750124454498291016e+00,-5.282724380493164062e+00
8.303419113159179688e+00,-4.829515933990478516e+00,-5.293849945068359375e+00
8.303127288818359375e+00,-4.991557598114013672e+00,-5.264343261718750000e+00
8.302985191345214844e+00,-5.070815563201904297e+00,-5.273502826690673828e+00
8.302840232849121094e+00,-5.151102542877197266e+00,-5.253991127014160156e+00
8.302698135375976562e+00,-5.230243682861328125e+00,-5.266891002655029297e+00
8.302554130554199219e+00,-5.310167789459228516e+00,-5.198916435241699219e+00
8.302411079406738281e+00,-5.389259815216064453e+00,-5.270193099975585938e+00
8.302269935607910156e+00,-5.468092441558837891e+00,-5.231823444366455078e+00
8.302126884460449219e+00,-5.547203540802001953e+00,-5.231970787048339844e+00
8.301984786987304688e+00,-5.626291751861572266e+00,-5.230116844177246094e+00
8.301840782165527344e+00,-5.706230640411376953e+00,-5.242826461791992188e+00
8.301706314086914062e+00,-5.780786037445068359e+00,-5.170287132263183594e+00
8.301563262939453125e+00,-5.860337734222412109e+00,-5.180487155914306641e+00
8.301417350769042969e+00,-5.941450595855712891e+00,-5.203050136566162109e+00
8.301134109497070312e+00,-6.098524093627929688e+00,-5.185348510742187500e+00
8.301002502441406250e+00,-6.171928882598876953e+00,-5.137178421020507812e+00
8.300859451293945312e+00,-6.251101016998291016e+00,-5.135954380035400391e+00
8.300724029541015625e+00,-6.326573371887207031e+00,-5.109384536743164062e+00
8.300432205200195312e+00,-6.488291740417480469e+00,-5.121623992919921875e+00
8.300283432006835938e+00,-6.571242809295654297e+00,-5.134603977203369141e+00
8.300138473510742188e+00,-6.651709079742431641e+00,-5.132092475891113281e+00
8.300000190734863281e+00,-6.728427886962890625e+00,-5.110943794250488281e+00
8.299873352050781250e+00,-6.798862934112548828e+00,-5.063269615173339844e+00
8.299712181091308594e+00,-6.888435840606689453e+00,-5.096553802490234375e+00
8.299565315246582031e+00,-6.969638824462890625e+00,-5.092241764068603516e+00
8.299420356750488281e+00,-7.050403594970703125e+00,-5.084795475006103516e+00
8.299268722534179688e+00,-7.134710788726806641e+00,-5.088483810424804688e+00
8.299119949340820312e+00,-7.217088699340820312e+00,-5.083418846130371094e+00
8.298805236816406250e+00,-7.391880512237548828e+00,-5.099479675292968750e+00
8.298657417297363281e+00,-7.474177360534667969e+00,-5.088546752929687500e+00
8.298518180847167969e+00,-7.551075935363769531e+00,-5.061164855957031250e+00
8.298365592956542969e+00,-7.635900974273681641e+00,-5.055339336395263672e+00
8.298221588134765625e+00,-7.716100692749023438e+00,-5.035755157470703125e+00
8.298034667968750000e+00,-7.819757938385009766e+00,-5.074681282043457031e+00
8.297733306884765625e+00,-7.987223625183105469e+00,-5.044629573822021484e+00
8.297543525695800781e+00,-8.092701911926269531e+00,-5.077334403991699219e+00
8.297399520874023438e+00,-8.172407150268554688e+00,-5.049022674560546875e+00
8.297205924987792969e+00,-8.280158996582031250e+00,-5.080008029937744141e+00
8.297063827514648438e+00,-8.359122276306152344e+00,-5.047430992126464844e+00
8.296872138977050781e+00,-8.465579032897949219e+00,-5.069531917572021484e+00
8.296726226806640625e+00,-8.546173095703125000e+00,-5.037852764129638672e+00
8.296492576599121094e+00,-8.676125526428222656e+00,-5.098570823669433594e+00
8.296340942382812500e+00,-8.760275840759277344e+00,-5.069730281829833984e+00
8.296181678771972656e+00,-8.848608970642089844e+00,-5.047547340393066406e+00
8.295966148376464844e+00,-8.968444824218750000e+00,-5.078485488891601562e+00
8.295831680297851562e+00,-9.043354034423828125e+00,-5.029942512512207031e+00
8.295623779296875000e+00,-9.158873558044433594e+00,-5.047734260559082031e+00
8.295390129089355469e+00,-9.288450241088867188e+00,-5.084306240081787109e+00
8.295257568359375000e+00,-9.361847877502441406e+00,-5.029663562774658203e+00
8.295042037963867188e+00,-9.481625556945800781e+00,-5.044930458068847656e+00
8.294838905334472656e+00,-9.594368934631347656e+00,-5.046446323394775391e+00
8.294646263122558594e+00,-9.701586723327636719e+00,-5.037300109863281250e+00
8.294433593750000000e+00,-9.819807052612304688e+00,-5.041128635406494141e+00
8.294180870056152344e+00,-9.959753036499023438e+00,-5.071314811706542969e+00
8.294047355651855469e+00,-1.003403186798095703e+01,-5.010606765747070312e+00
8.293807029724121094e+00,-1.016740131378173828e+01,-5.025904655456542969e+00
8.293577194213867188e+00,-1.029512119293212891e+01,-5.030405044555664062e+00
8.293385505676269531e+00,-1.040166664123535156e+01,-5.005815505981445312e+00
8.293153762817382812e+00,-1.053034877777099609e+01,-5.005705356597900391e+00
8.292937278747558594e+00,-1.065039253234863281e+01,-4.992435932159423828e+00
8.292694091796875000e+00,-1.078578281402587891e+01,-4.993985176086425781e+00
8.292493820190429688e+00,-1.089665031433105469e+01,-4.965112686157226562e+00
8.292280197143554688e+00,-1.101514244079589844e+01,-4.942524433135986328e+00
8.292038917541503906e+00,-1.114929962158203125e+01,-4.934096813201904297e+00
8.291769027709960938e+00,-1.129922580718994141e+01,-4.938773155212402344e+00
8.291556358337402344e+00,-1.141744995117187500e+01,-4.907968521118164062e+00
8.028625488281250000e+00,2.078912258148193359e+00,-6.267850875854492188e+00
8.027947425842285156e+00,1.766346812248229980e+00,-6.133508205413818359e+00
8.027318954467773438e+00,1.475972771644592285e+00,-6.011201381683349609e+00
8.026666641235351562e+00,1.175289988517761230e+00,-5.867291450500488281e+00
8.026108741760253906e+00,9.178523421287536621e-01,-5.759707927703857422e+00
8.025547027587890625e+00,6.584683060646057129e-01,-5.640484333038330078e+00
8.025115966796875000e+00,4.597068727016448975e-01,-5.581727981567382812e+00
8.024662017822265625e+00,2.498899400234222412e-01,-5.503114700317382812e+00
8.024225234985351562e+00,4.853257536888122559e-02,-5.427207469940185547e+00
8.023787498474121094e+00,-1.534442007541656494e-01,-5.343141555786132812e+00
8.023207664489746094e+00,-4.210889339447021484e-01,-5.167042732238769531e+00
8.022627830505371094e+00,-6.888099312782287598e-01,-4.978431701660156250e+00
8.022345542907714844e+00,-8.190205097198486328e-01,-4.962701797485351562e+00
8.022097587585449219e+00,-9.335131645202636719e-01,-4.964965343475341797e+00
8.021853446960449219e+00,-1.046060323715209961e+00,-4.967195987701416016e+00
8.021600723266601562e+00,-1.162413477897644043e+00,-4.961107730865478516e+00
8.021394729614257812e+00,-1.257570505142211914e+00,-4.983692169189453125e+00
8.021148681640625000e+00,-1.371214985847473145e+00,-4.976213455200195312e+00
8.020903587341308594e+00,-1.484333634376525879e+00,-4.966411590576171875e+00
8.020659446716308594e+00,-1.596832156181335449e+00,-4.954373836517333984e+00
8.020507812500000000e+00,-1.667060494422912598e+00,-5.009834289550781250e+00
8.020270347595214844e+00,-1.776376128196716309e+00,-4.998487949371337891e+00
8.020032882690429688e+00,-1.886335492134094238e+00,-4.982742309570312500e+00
8.019878387451171875e+00,-1.957635402679443359e+00,-5.034119606018066406e+00
8.019605636596679688e+00,-2.083438634872436523e+00,-4.983527183532714844e+00
8.019480705261230469e+00,-2.140874147415161133e+00,-5.059892177581787109e+00
8.019263267517089844e+00,-2.241193532943725586e+00,-5.052822589874267578e+00
8.019110679626464844e+00,-2.311635732650756836e+00,-5.104472160339355469e+00
8.018897056579589844e+00,-2.410102605819702148e+00,-5.097367286682128906e+00
8.018719673156738281e+00,-2.492315530776977539e+00,-5.123126983642578125e+00
8.018488883972167969e+00,-2.598592042922973633e+00,-5.093523025512695312e+00
8.018314361572265625e+00,-2.679143190383911133e+00,-5.120012283325195312e+00
8.018151283264160156e+00,-2.754341602325439453e+00,-5.159074306488037109e+00
8.017958641052246094e+00,-2.843193769454956055e+00,-5.164183616638183594e+00
8.017766952514648438e+00,-2.931754350662231445e+00,-5.168117046356201172e+00
8.017630577087402344e+00,-2.994648456573486328e+00,-5.239821434020996094e+00
8.017426490783691406e+00,-3.088905334472656250e+00,-5.226281166076660156e+00
8.017230987548828125e+00,-3.178972005844116211e+00,-5.221666336059570312e+00
8.017065048217773438e+00,-3.255574226379394531e+00,-5.255656719207763672e+00
8.016868591308593750e+00,-3.346194028854370117e+00,-5.245522499084472656e+00
8.016683578491210938e+00,-3.431831121444702148e+00,-5.248877048492431641e+00
8.016324043273925781e+00,-3.597787141799926758e+00,-5.269185066223144531e+00
8.016113281250000000e+00,-3.694713830947875977e+00,-5.223682880401611328e+00
8.015959739685058594e+00,-3.765546321868896484e+00,-5.277187347412109375e+00
8.015794754028320312e+00,-3.841873407363891602e+00,-5.310920238494873047e+00
8.015602111816406250e+00,-3.930668592453002930e+00,-5.289741516113281250e+00
8.015420913696289062e+00,-4.014257907867431641e+00,-5.288865566253662109e+00
8.015254974365234375e+00,-4.091130733489990234e+00,-5.320282459259033203e+00
8.015069961547851562e+00,-4.176539421081542969e+00,-5.306861877441406250e+00
8.014893531799316406e+00,-4.257964134216308594e+00,-5.312845230102539062e+00
8.014719963073730469e+00,-4.337986469268798828e+00,-5.326600074768066406e+00
8.014379501342773438e+00,-4.495034217834472656e+00,-5.377979755401611328e+00
8.014183998107910156e+00,-4.585354804992675781e+00,-5.308468341827392578e+00
8.014019012451171875e+00,-4.661303043365478516e+00,-5.356398105621337891e+00
8.013846397399902344e+00,-4.740847587585449219e+00,-5.376266956329345703e+00
8.013670921325683594e+00,-4.822063922882080078e+00,-5.379212856292724609e+00
8.013322830200195312e+00,-4.982540130615234375e+00,-5.415871620178222656e+00
8.013138771057128906e+00,-5.067428588867187500e+00,-5.338431835174560547e+00
8.012967109680175781e+00,-5.146603584289550781e+00,-5.380848407745361328e+00
8.012790679931640625e+00,-5.228353023529052734e+00,-5.337810039520263672e+00
8.012441635131835938e+00,-5.389380931854248047e+00,-5.382720947265625000e+00
8.012268066406250000e+00,-5.469334602355957031e+00,-5.329756259918212891e+00
8.012093544006347656e+00,-5.549914360046386719e+00,-5.338204383850097656e+00
8.011915206909179688e+00,-5.631962776184082031e+00,-5.374310016632080078e+00
8.011569023132324219e+00,-5.792002201080322266e+00,-5.343351840972900391e+00
8.011396408081054688e+00,-5.871447086334228516e+00,-5.325516700744628906e+00
8.011223793029785156e+00,-5.951327323913574219e+00,-5.315403461456298828e+00
8.011053085327148438e+00,-6.029966354370117188e+00,-5.294157028198242188e+00
8.010692596435546875e+00,-6.196253299713134766e+00,-5.327827930450439453e+00
8.010533332824707031e+00,-6.269680976867675781e+00,-5.269719600677490234e+00
8.010349273681640625e+00,-6.354665756225585938e+00,-5.293331146240234375e+00
8.010174751281738281e+00,-6.435396194458007812e+00,-5.286283493041992188e+00
8.009828567504882812e+00,-6.595098018646240234e+00,-5.260475158691406250e+00
8.009654998779296875e+00,-6.675297260284423828e+00,-5.248848915100097656e+00
8.009483337402343750e+00,-6.754519939422607422e+00,-5.232219696044921875e+00
8.009306907653808594e+00,-6.835689067840576172e+00,-5.223865509033203125e+00
8.009110450744628906e+00,-6.926552295684814453e+00,-5.253858089447021484e+00
8.008931159973144531e+00,-7.008963108062744141e+00,-5.246218681335449219e+00
8.008785247802734375e+00,-7.076523780822753906e+00,-5.182808876037597656e+00
8.008591651916503906e+00,-7.165726661682128906e+00,-5.199060916900634766e+00
8.008404731750488281e+00,-7.251888275146484375e+00,-5.201680660247802734e+00
8.008219718933105469e+00,-7.337407588958740234e+00,-5.199992179870605469e+00
8.008020401000976562e+00,-7.429240226745605469e+00,-5.215745925903320312e+00
8.007875442504882812e+00,-7.496565341949462891e+00,-5.156084060668945312e+00
8.007694244384765625e+00,-7.579902172088623047e+00,-5.144249439239501953e+00
